\cite{Zakharova}
Total Kinetic Energy(MeV) : Total Kinetic Energy(MeV) : Mass Number (A) : Mass Number (A) : Average Neutron Multiplicity : error 
152.5      155.0      114.0      115.5        4.1        7.0
152.5      155.0      115.5      117.0        4.1        7.0
152.5      155.0      117.0      118.5        4.4        7.0
152.5      155.0      118.5      120.0        3.7        8.0
152.5      155.0      120.0      121.5        4.1        8.0
152.5      155.0      121.5      123.0        3.5        8.0
152.5      155.0      123.0      124.5        3.0        8.0
152.5      155.0      124.5      126.0        2.0        9.0
152.5      155.0      126.0      127.5        3.0        9.0
152.5      155.0      127.5      129.0        2.9        8.0
152.5      155.0      129.0      130.5        2.1        8.0
152.5      155.0      130.5      132.0        2.1        8.0
152.5      155.0      132.0      133.5        2.2        8.0
152.5      155.0      133.5      135.0        1.9        7.0
152.5      155.0      135.0      136.5        1.9        7.0
152.5      155.0      136.5      138.0        3.0        6.0
152.5      155.0      138.0      139.5        2.4        6.0
152.5      155.0      139.5      141.0        2.4        5.0
152.5      155.0      141.0      142.5        2.4        5.0
152.5      155.0      142.5      144.0        2.2        5.0
152.5      155.0      144.0      145.5        2.8        5.0
152.5      155.0      145.5      147.0        2.9        4.0
152.5      155.0      147.0      148.5        2.9        4.0
152.5      155.0      148.5      150.0        3.3        4.0
152.5      155.0      150.0      151.5        3.6        4.0
152.5      155.0      151.5      153.0        3.6        4.0
152.5      155.0      153.0      154.5        3.6        4.0
152.5      155.0      154.5      156.0        3.6        4.0
152.5      155.0      156.0      157.5        4.1        4.0
152.5      155.0      157.5      159.0        3.6        5.0
152.5      155.0      159.0      160.5        3.6        5.0
152.5      155.0      160.5      162.0        3.9        5.0
152.5      155.0      162.0      163.5        4.6        6.0
152.5      155.0      163.5      165.0        4.5        7.0
152.5      155.0      165.0      166.5        4.3        8.0
152.5      155.0      166.5      168.0        5.2       17.0

155.0      157.5       78.0       79.5        0.4       19.0
